-8.79997473204554	-1.311190126388667	34.885672810087506
-8.94931603593641	-2.1939022733178866	34.43835349727841
-8.998914965624044	-3.0044255400576287	33.85098735298159
-9.576258094128663	-3.5867906571983794	34.4321169609169
-9.847124240365444	-4.512347264963323	34.15776425422113
-10.035698362221348	-5.403536355969618	33.74281484028186
-10.39504635399513	-4.859132443908868	34.92240778362388
-9.914939399514594	-3.2721644382405453	35.32196399148579
-9.872439409252117	-2.450339116168496	35.89438256635726
-10.55218190922112	-6.201516281800778	34.06631310164604
-10.298547523744036	-6.604843961331802	33.18443929821311
-10.30448665562926	-2.294777563062317	36.790644550343075
-10.720254641706054	-2.09794239595973	37.68086347846316
-11.281462781636922	-2.6900133623693097	38.269170293782096
-11.1617247440776	-3.374482047492629	37.54975193261925
-11.055172569896305	-4.062636125334278	36.828501618463676
-10.515371725362924	-3.3540397886053492	36.369645494528115
-11.836117127731372	-3.0708242718734913	39.015942131513256
-11.908917266291608	-3.945036126716	38.5257823312079
-11.279221695410403	-4.995302505022128	36.524385929161674
-10.058904770401254	-1.3530420645118277	37.049515631368294
-11.101270813291109	-6.8086730044172405	34.65292162244833
-11.543665068040943	-6.814171474982941	35.552376909562376
-8.510298344683541	-0.3745114537096604	35.118696996989584
-8.409021431576855	-2.4630532113029515	33.23698400042002
-7.860729682176762	-1.6845239827105825	32.92538886876112
-7.769295798249334	-2.3439338440333226	32.17337605476672
-7.199642726002778	-2.0571847185154715	31.397862833580735
-6.602898265545439	-1.370887876795768	30.972674357471874
-6.100013024829863	-1.3268215810666895	30.10931180300661
-6.500628657561625	-2.228509648991323	29.932874475168255
-6.89852155640068	-3.132673906132234	29.760532217792452
-6.745663815411849	-3.635254705236927	28.908667138577893
-6.4210521840532655	-0.5094656674064705	31.460849475733895
-5.894757620888098	-0.45551146863830205	30.605190423129137
-5.397108445046664	-0.4588949044763371	29.73306379119996
-4.7967896145858475	0.29546682536149177	29.46514762813981
-5.212261385599529	0.4853443639888641	30.354792396397155
-5.388534728999552	-1.1427061576148918	29.001819786424477
-4.507588878357708	-0.068469520129893	28.575400580930243
-4.102343843028606	-0.21876702640971482	27.67222025046104
-4.739807569617901	1.36801184752271	30.433671739418703
-4.169965022629206	2.1866265377819594	30.324983538163128
-3.6959068425530552	2.045446098271825	29.455081734794295
-3.4006875083361963	1.6598201643406076	28.580880249640035
-2.7191286569003483	2.1901841452452833	28.070256281996695
-5.6457588596434185	0.6683738611574501	31.242260349257492
-5.747880842770343	1.327663426377693	31.994686840099877
-6.251504715016755	1.412105716020405	32.85992341976797
-6.757435508524503	0.5519252896497788	32.95356659806424
-3.9137429944579285	3.057179583347644	30.758270722065834
-4.547560018747173	2.8670246673807718	31.511072861886067
-4.592963864682218	3.596846412982049	32.199955965046854
-3.906352521081658	4.080996317050008	31.65602798309421
-5.841146467117522	-2.034825837856841	28.886482658013193
-5.768816764459572	-2.622372658576647	28.080490491438397
-5.2625020250066425	3.244065172928231	32.86595200052858
-7.681216628700589	-0.7973531671854109	33.369486739911764
-5.878751133507627	3.1072093570803463	33.65269580232609
-6.465028344599673	3.0403814275850616	34.463334936416125
-7.0729507719899845	2.35635134054088	34.868399770951115
-7.638241387851673	1.5917846385591612	35.17922285642321
-7.611356343699682	2.427857388784999	35.743640857826634
-4.211423863596329	-0.9542759772535923	26.989974034268986
-4.82312953621986	-1.3878330816914375	27.657118477092975
-4.67597645231804	-1.8598158764187638	26.78482754451878
-5.202612488092159	-2.7100843286514587	26.80667026653995
-4.720120519339951	-2.573763882954552	25.941178765651415
-5.1906095777815215	-3.4474541167752224	25.80425891169149
-5.072410089937551	-3.879863536173161	24.90621703939228
-4.082611567009078	-1.4604368279183921	26.074937313145945
-3.501359249524925	-0.6490998055209952	25.967962808555466
-3.1321375827400986	-0.7525494107359856	25.04397064550123
-3.015942870371393	0.20902345739306852	26.158058317116787
-2.611515048723067	1.0537934859516531	26.509538690022612
-3.2051677822340996	0.8171150123467879	27.28269272104246
-2.010295312408124	1.8570551969086426	26.481326534071194
-2.350310215482577	0.7401213767117178	25.588343864329726
-1.7613886948792767	2.640893531245403	27.063856957722507
-1.6652545851195062	3.34665956968309	27.766323722164195
-1.2028389700716484	4.1843559638377075	28.06632591430869
-0.4910719405599943	4.48513657140986	27.43061258329622
-1.1347390284230314	2.8509192693510976	26.303879242716175
-5.0503989466002155	-4.403454337743108	24.04494554665726
-5.174272145898221	-5.062980784532233	23.295438168626756
-1.7319467926978485	1.098888758426142	24.877401095780755
-2.184504475588167	0.27082734120538987	24.54230804369139
-1.4606259602188436	1.853662946017424	25.478216317199642
-0.9315694309740771	1.9780378341473812	24.635567125205213
-1.7595187585849603	0.3054687275591419	23.62958158568715
-2.313674483627721	-0.5266715231294915	23.515442943401077
-1.8289163524362682	-0.30964478599783263	22.662569050163558
-1.9368185655150607	-0.8632091736135419	21.835554238907342
-1.5690534760572958	-0.744222375205545	20.912391649204
-1.822918029805378	-1.3882516355801056	20.190046576337703
-2.385921941445089	-1.679821163088562	21.464288925691932
-1.0309703247690012	-0.24789820981774552	20.22515980204828
-1.1758628868160539	-0.7364631448567625	19.363476284209227
-0.5910220114991473	0.0723149102164948	19.28879052311179
-0.2531577854357902	0.3208596938695146	18.379564330445813
-2.240020646773533	-2.174638983143247	19.725420329302125
0.20944479665837418	1.0761746583450986	18.852951847872184
1.120902685991524	0.9146321393296079	18.46582713738743
1.3023308666583722	0.890785291513014	19.451829797971453
0.8160684194490815	0.08823614762662851	19.803718269946398
1.870921372915917	1.5440417135683937	19.957457204683696
2.1049432616439216	1.504686762459219	20.929192157853855
